01M292,2013,38781,9835
09X412,2016,38673,8683
09X412,2017,36298,7921
09X413,2013,42754,3910
09X413,2014,44839,3567
09X413,2015,44473,3479
09X413,2016,39837,2696
09X413,2017,39741,2924
09X414,2013,44506,12925
09X414,2014,29546,9934
09X414,2015,17965,5886
09X414,2016,7584,3314
09X505,2013,67303,7918
09X505,2014,72688,8733
09X505,2015,73913,8019
09X505,2016,69101,9118
09X505,2017,71474,7219
09X517,2013,51186,12031
09X517,2014,52855,13048
09X517,2015,54927,13939
09X517,2016,51605,15667
09X517,2017,50411,15558
09X525,2013,98651,15198
09X525,2014,95809,21058
09X525,2015,92977,20850
09X525,2016,86021,20275
09X525,2017,80473,18049
09X543,2013,43251,12182
09X543,2014,46817,13822
09X543,2015,49261,12910
09X543,2016,40729,13024
09X543,2017,31699,12726
09X564,2013,13004,761
09X564,2014,27445,2590
09X564,2015,39814,4974
09X564,2016,48309,7087
09X564,2017,51273,9568
09X568,2016,11995,927
09X568,2017,21651,1830
10X080,2014,0,39
10X095,2015,0,2
10X141,2013,92768,10839
10X141,2014,97659,10578
10X141,2015,105281,10398
10X141,2016,101880,9482
10X141,2017,103304,8990
10X213,2013,54485,12420
10X213,2014,53611,13181
10X213,2015,57425,11346
10X213,2016,54460,11499
10X213,2017,52177,11656
10X225,2013,47218,6330
10X225,2014,49627,6321
10X225,2015,59795,7439
10X225,2016,57720,10441
10X225,2017,56131,9691
10X237,2013,74685,16077
10X237,2014,74287,16855
10X237,2015,79244,12949
10X237,2016,76731,14938
10X237,2017,69514,15218
10X243,2013,47605,9496
10X243,2014,47798,8618
10X243,2015,48638,6927
10X243,2016,47448,7587
10X243,2017,43784,8600
10X264,2014,17807,1619
10X264,2015,33701,4244
10X264,2016,48312,5845
10X264,2017,60752,8162
10X268,2013,67238,9109
10X268,2014,60670,10965
10X268,2015,62815,9530
10X268,2016,64037,10553
10X268,2017,61974,9209
10X284,2013,55233,11976
10X284,2014,55473,14643
10X284,2015,58218,12760
10X284,2016,51805,12427
10X284,2017,49961,12300
10X319,2013,25189,7783
10X319,2014,27423,6616
10X319,2015,25570,7686
10X319,2016,25621,8300
10X319,2017,26345,8714
10X342,2013,53178,8517
10X342,2014,53379,7967
10X342,2015,59617,4401
10X342,2016,58178,5034
10X342,2017,55847,5274
10X351,2014,13753,2332
10X351,2015,28260,10529
10X351,2016,47307,9906
10X351,2017,60340,14894
10X353,2014,11353,1369
10X353,2015,24857,2899
10X353,2016,41571,5108
10X353,2017,63384,8090
10X368,2013,85651,7580
10X368,2014,88108,6742
10X368,2015,86651,6793
10X368,2016,79106,6562
10X368,2017,71183,7481
10X374,2013,59099,8904
10X374,2014,66185,9995
10X374,2015,68231,11913
10X374,2016,69218,11268
10X374,2017,64741,9004
10X397,2013,37698,11466
10X397,2014,40840,12076
10X397,2015,43860,11771
10X397,2016,44078,11907
10X397,2017,46454,14586
10X433,2013,65037,15466
10X433,2014,65214,14569
10X433,2015,65625,14206
10X433,2016,60151,14680
10X433,2017,59256,13288
10X434,2013,56914,8462
10X434,2014,58001,7502
10X434,2015,62111,7053
10X434,2016,61404,7588
10X434,2017,59218,7197
10X437,2013,56470,5097
10X437,2014,61017,4913
10X437,2015,61875,4932
10X437,2016,56623,5006
10X437,2017,54213,5450
10X438,2013,56296,12803
10X438,2014,61405,12757
10X438,2015,59317,11778
10X438,2016,53627,10295
10X438,2017,47749,5192
10X439,2013,53168,12111
10X439,2014,55252,10529
10X439,2015,55045,11006
10X439,2016,53488,10508
10X439,2017,54030,12085
10X440,2013,462110,118641
10X440,2014,353629,82042
10X440,2015,276333,64052
10X440,2016,213569,43870
10X440,2017,186092,34327
10X442,2013,62108,7392
10X442,2014,63674,7113
10X442,2015,63755,7381
10X442,2016,63640,6294
10X442,2017,62258,6537
10X445,2013,484184,13540
10X445,2014,488046,15578
10X445,2015,491527,14943
10X445,2016,476230,15091
10X445,2017,468986,16043
10X475,2013,46343,14038
10X475,2015,1,54
10X477,2013,67426,4852
10X477,2014,68524,4444
10X477,2015,69905,4528
10X477,2016,67905,4646
10X477,2017,65203,4913
10X503,2013,18294,9434
10X503,2014,17282,8236
10X503,2015,16271,7753
10X503,2016,13096,6903
10X503,2017,10710,7166
10X504,2013,9797,9687
10X504,2014,13200,12494
10X504,2015,9502,11281
10X504,2016,7894,8611
10X504,2017,5469,6666
10X524,2013,22669,3134
10X524,2014,34640,6002
10X524,2015,47170,6555
10X524,2016,43851,8573
10X524,2017,43698,8793
10X546,2013,59838,10148
10X546,2014,58261,12445
10X546,2015,57208,13502
10X546,2016,47239,14807
10X546,2017,47027,13149
10X549,2013,73731,11131
10X549,2014,73017,13823
10X549,2015,75313,12712
10X549,2016,69682,11251
10X549,2017,64883,8696
10X565,2013,15738,1818
10X565,2014,29727,5200
10X565,2015,44323,7247
10X565,2016,56153,9326
10X565,2017,54524,10935
10X660,2013,82135,30094
10X660,2014,43945,18941
10X667,2013,12694,11200
10X667,2014,12289,9855
10X668,2016,7048,5103
10X668,2017,8397,5385
10X696,2013,62220,2094
10X696,2014,61258,2369
10X696,2015,61056,2171
10X696,2016,58111,1849
10X696,2017,59364,1935
11X249,2013,53382,3415
11X249,2014,52790,4216
11X249,2015,57204,4619
11X249,2016,51420,4357
11X249,2017,47998,3728
11X253,2013,58679,8111
11X253,2014,57594,8100
11X253,2015,54212,10811
11X253,2016,49582,10504
11X253,2017,42928,9842
11X265,2013,65872,10911
11X265,2014,63594,14161
11X265,2015,66044,10417
11X265,2016,59258,11556
11X265,2017,51623,12238
11X270,2013,51059,6169
11X270,2014,49251,7677
11X270,2015,51317,9191
11X270,2016,50294,10841
11X270,2017,48434,11424
11X275,2013,78457,9128
11X275,2014,77841,11751
11X275,2015,80773,12631
11X275,2016,75200,10890
11X275,2017,74423,10933
11X288,2013,91656,11794
11X288,2014,93430,13009
11X288,2015,102565,13075
11X288,2016,99925,13694
11X288,2017,89368,10126
11X290,2013,66246,8430
11X290,2014,65471,8633
11X290,2015,69523,8348
11X290,2016,61615,9717
11X290,2017,57835,8142
11X299,2013,64765,12042
11X299,2014,63680,12457
11X299,2015,69026,9439
11X299,2016,64855,9476
11X299,2017,66025,10958
11X415,2013,46782,12015
11X415,2015,9,16
11X417,2013,12551,7105
11X417,2014,13012,6444
11X417,2015,13767,6684
11X417,2016,11507,7257
11X417,2017,7959,6694
11X418,2013,68510,10005
11X418,2014,69233,12254
11X418,2015,68123,10932
11X418,2016,67217,11611
11X418,2017,62798,11753
11X455,2013,252391,34550
11X455,2014,271304,39815
11X455,2015,301859,37081
11X455,2016,301295,33320
11X455,2017,288498,30876
11X508,2013,29847,5022
11X508,2014,45589,8281
11X508,2015,59683,10795
11X508,2016,57397,12744
11X508,2017,58417,11003
11X509,2013,28364,2168
11X509,2014,40126,3790
11X509,2015,53807,6672
11X509,2016,51960,7552
11X509,2017,47927,7060
11X513,2013,60000,5524
11X513,2014,60731,5905
11X513,2015,61188,6385
11X513,2016,56932,4529
11X513,2017,58512,4708
11X514,2013,59484,6623
11X514,2014,60809,7635
11X514,2015,62206,6256
11X514,2016,59361,6911
11X514,2017,58887,6128
11X541,2013,17520,5759
11X542,2013,74157,7744
11X542,2014,69976,7083
11X542,2015,76490,5893
11X542,2016,74158,6487
11X542,2017,71355,7561
11X544,2013,67102,12738
11X544,2014,67443,15108
11X544,2015,65541,17599
11X544,2016,65165,13914
11X544,2017,63380,10704
11X545,2013,51388,9877
11X545,2014,52971,10796
11X545,2015,56310,13463
11X545,2016,51353,10481
11X545,2017,46425,10080
12X190,2014,0,1
12X242,2013,40824,3786
12X242,2014,51543,5813
12X242,2015,55439,6265
12X242,2016,54701,6689
12X242,2017,51779,7224
12X248,2013,45000,6775
12X248,2014,43125,8247
12X248,2015,43402,9078
12X248,2016,42965,10993
12X248,2017,49457,15804
12X251,2013,50996,8949
12X251,2014,47855,9786
12X251,2015,48436,10345
12X251,2016,48742,10552
12X251,2017,45843,10861
12X262,2013,12401,5497
12X267,2013,34876,5020
12X267,2014,41358,4735
12X267,2015,43810,4875
12X267,2016,47220,5292
12X267,2017,47466,5340
12X271,2013,49106,10507
12X271,2014,49095,11409
12X271,2015,49702,11452
12X271,2016,52527,13018
12X271,2017,51063,13253
12X278,2013,25582,9204
12X278,2014,22241,9238
12X278,2015,17798,7949
12X318,2014,31,6
12X321,2017,11541,10010
12X372,2013,34700,5480
12X372,2014,44595,10781
12X372,2015,49702,9361
12X372,2016,48087,10146
12X372,2017,45817,12244
12X384,2014,0,2
12X388,2013,53451,11271
12X388,2014,58583,8538
12X388,2015,61536,7780
12X388,2016,63318,7899
12X388,2017,64620,9081
12X428,2013,7622,10196
12X428,2014,9143,10797
12X428,2015,10429,8092
12X428,2016,10181,9498
12X428,2017,7261,8285
12X446,2013,23335,13967
12X446,2014,22347,12744
12X446,2015,19565,11397
12X446,2016,17416,8538
12X446,2017,16510,7491
12X478,2013,45591,4310
12X478,2014,46979,5058
12X478,2015,50107,5538
12X478,2016,45487,5505
12X478,2017,44287,5659
12X479,2013,37599,11159
12X479,2014,39636,12019
12X479,2015,43906,11486
12X479,2016,39088,12520
12X479,2017,34966,10918
12X480,2013,24631,12065
12X480,2014,23374,12361
12X480,2015,22711,14019
12X480,2016,19410,15811
12X480,2017,17543,13420
12X511,2013,22583,3909
12X511,2014,32836,6482
12X511,2015,48542,10653
12X511,2016,51604,11529
12X511,2017,50860,11768
12X521,2013,28916,5592
12X521,2014,41087,9866
12X521,2015,54088,14568
12X521,2016,56097,13160
12X521,2017,51843,13727
12X550,2013,52232,8774
12X550,2014,51103,9298
12X550,2015,55618,9972
12X550,2016,53497,10610
12X550,2017,55744,14295
12X682,2013,64685,14945
12X682,2014,62626,16178
12X682,2015,63748,14296
12X682,2016,63910,15357
12X682,2017,60007,15089
12X684,2013,71277,13872
12X684,2014,69164,15432
12X684,2015,66362,14713
12X684,2016,60466,15980
12X684,2017,59338,14192
12X690,2013,15607,4833
12X692,2013,56420,17450
12X692,2014,56644,18804
12X692,2015,56446,16758
12X692,2016,50305,15759
12X692,2017,43506,10189
13K265,2013,46783,10426
13K265,2014,42708,14230
13K265,2015,39954,10522
13K265,2016,40794,9659
13K265,2017,33192,10302
13K266,2014,2,38
13K350,2013,56269,10140
13K350,2014,52271,12413
13K350,2015,50811,11489
13K350,2016,42183,9821
13K350,2017,34673,7960
13K412,2013,58885,12633
13K412,2014,55097,10233
13K412,2015,55698,10537
13K412,2016,49564,9867
13K412,2017,54101,11787
13K419,2013,68125,16559
13K419,2014,74643,10281
13K419,2015,77850,8933
13K419,2016,79715,9646
13K419,2017,79602,6439
13K430,2013,848023,35971
13K430,2014,863167,32670
13K430,2015,877576,28890
13K430,2016,876521,31484
13K430,2017,886967,32920
13K439,2013,53493,3700
13K439,2014,52450,3339
13K439,2015,53012,3617
13K439,2016,54251,4701
13K439,2017,53134,4513
13K483,2013,64825,6530
13K483,2014,66957,6247
13K483,2015,67910,6259
13K483,2016,67903,7010
13K483,2017,66484,6842
13K499,2013,90500,23075
13K499,2014,80492,22811
13K499,2015,62327,16383
13K499,2016,46138,13502
13K499,2017,31102,7874
13K509,2014,93,0
13K527,2013,39528,4854
13K527,2014,40940,5540
13K527,2015,42853,4522
13K527,2016,41966,6789
13K527,2017,43585,6398
13K553,2013,19167,6115
13K553,2014,17882,6290
13K553,2015,18929,6938
13K553,2016,16386,7187
13K553,2017,14054,6763
13K575,2013,10436,6388
13K575,2014,11241,5248
13K575,2015,13460,7287
13K575,2016,11929,7923
13K575,2017,10746,8945
13K595,2013,55805,4133
13K595,2014,55691,3022
13K595,2015,57801,2508
13K595,2016,54600,4514
13K595,2017,53656,4027
13K605,2013,111941,18608
13K605,2014,96559,17659
13K605,2015,87947,14527
13K605,2016,85607,13297
13K605,2017,95815,13353
13K616,2013,19532,10858
13K616,2014,19306,13969
13K616,2015,18272,13361
13K616,2016,16689,13391
13K616,2017,14592,13199
13K657,2013,12883,13680
13K657,2014,14404,15382
13K657,2015,12250,18271
13K657,2016,9333,12523
13K657,2017,9350,10993
13K670,2013,130176,13752
13K670,2014,134063,14959
13K670,2015,137496,15886
13K670,2016,128999,19336
13K670,2017,122957,16907
13K674,2013,59317,9241
13K674,2014,65655,6873
13K674,2015,66128,8898
13K674,2016,65900,7602
13K674,2017,62346,7502
14K071,2013,51275,15784
14K071,2014,53636,13599
14K071,2015,55046,8869
14K071,2016,54211,7930
14K071,2017,50713,7906
14K322,2013,17995,6381
14K322,2014,13399,5176
14K322,2015,13168,4568
14K449,2013,79813,4376
14K449,2014,95904,6304
14K449,2015,107079,6495
14K449,2016,102155,7078
14K449,2017,109383,7864
14K454,2013,43212,14387
14K454,2014,41106,11868
14K454,2015,38190,7428
14K454,2016,34935,6377
14K454,2017,33198,6111
14K474,2013,145723,31033
14K474,2014,137436,37848
14K474,2015,145761,30528
14K474,2016,128916,26092
14K474,2017,115041,21697
14K477,2013,84481,24432
14K477,2014,82047,22759
14K477,2015,75548,21383
14K477,2016,62928,18250
14K477,2017,52122,15201
14K478,2013,144488,18009
14K478,2014,146915,19158
14K478,2015,144852,17145
14K478,2016,130470,20018
14K478,2017,123680,21521
14K488,2013,62569,11196
14K488,2014,68490,11512
14K488,2015,72182,8087
14K488,2016,73048,10679
14K488,2017,72770,11955
14K558,2013,78084,8600
14K558,2014,85318,8695
14K558,2015,90553,7694
14K558,2016,84103,8986
14K558,2017,83023,8105
14K561,2013,91906,10714
14K561,2014,98515,10371
14K561,2015,103022,10255
14K561,2016,99232,11356
14K561,2017,98340,10866
14K586,2013,41019,8997
14K586,2014,39879,12366
14K586,2015,44248,11155
14K586,2016,45378,10678
14K586,2017,44124,10529
14K610,2013,71422,21630
14K610,2014,53266,13991
14K610,2015,49929,12073
14K610,2016,46540,12744
14K610,2017,40714,9837
14K614,2013,21905,1867
14K614,2014,29034,2734
14K614,2015,37031,3122
14K614,2016,34774,4089
14K614,2017,33063,4357
14K632,2013,19680,3541
14K632,2014,19060,4007
14K632,2015,19005,3303
14K632,2016,15510,2146
14K685,2013,31341,6222
14K685,2014,31742,5982
14K685,2015,32918,5713
14K685,2016,34631,5801
14K685,2017,32189,7176
14K923,2013,17515,10142
14K923,2014,16448,11866
14K923,2015,14335,11776
14K923,2016,11361,16015
14K923,2017,5990,13739
15K423,2013,16369,5456
15K423,2014,19872,7046
15K423,2015,22702,6218
15K423,2016,20416,6552
15K423,2017,17877,6999
15K429,2013,29972,4696
15K429,2014,26004,4970
15K429,2015,22940,4205
15K429,2016,23075,3403
15K429,2017,22767,2781
15K448,2013,51952,7000
15K448,2014,54550,7832
15K448,2015,55544,10095
15K448,2016,55289,11338
15K448,2017,53701,10514
15K462,2013,57382,9310
15K462,2014,54939,7812
15K462,2015,50474,8224
15K462,2016,48962,8872
15K462,2017,56516,9688
15K463,2013,38992,6245
15K463,2014,37034,7209
15K463,2015,37211,9191
15K463,2016,29792,6835
15K463,2017,30876,6086
15K464,2013,38110,8092
15K464,2014,40591,5621
15K464,2015,44639,5483
15K464,2016,51986,6765
15K464,2017,57364,8571
15K497,2013,44511,6668
15K497,2014,47932,10039
15K497,2015,48402,7408
15K497,2016,39539,9123
15K497,2017,36385,8985
15K519,2013,81742,15165
15K519,2014,77380,14486
15K519,2015,80663,16744
15K519,2016,77423,17640
15K519,2017,75283,18418
15K529,2013,23313,9497
15K529,2014,23957,9368
15K529,2015,23088,10040
15K529,2016,21189,9750
15K529,2017,21137,11650
15K530,2013,7573,3976
15K592,2013,7417,1209
15K592,2014,16085,2487
15K592,2015,25503,2911
15K592,2016,32771,5231
15K592,2017,35586,6527
15K656,2013,111805,11771
15K656,2014,122206,10588
15K656,2015,131260,12826
15K656,2016,137118,12495
15K656,2017,128028,11102
15K667,2013,181089,27418
15K667,2014,181412,32830
15K667,2015,185706,31548
15K667,2016,180168,29834
15K667,2017,174390,27283
15K684,2013,35012,1833
15K684,2014,61120,3213
15K684,2015,88908,5797
15K684,2016,95842,6443
15K684,2017,100253,6294
15K698,2013,15084,8030
15K698,2014,14557,9215
15K698,2015,13732,12268
15K698,2016,14498,13223
15K698,2017,15437,13571
16K393,2013,21832,5036
16K393,2014,16452,3953
16K393,2015,11870,3180
16K393,2016,10275,1881
16K455,2013,139926,40470
16K455,2014,112039,42695
16K455,2015,74171,20474
16K455,2016,48428,10454
16K455,2017,53441,9680
16K498,2013,65368,7352
16K498,2014,77262,7719
16K498,2015,90164,9812
16K498,2016,89839,12886
16K498,2017,87170,15114
16K594,2013,35502,8061
16K594,2014,31336,7610
16K594,2015,28815,8259
16K594,2016,23501,7636
16K594,2017,24042,6814
16K669,2014,12779,9949
16K669,2015,19074,12153
16K669,2016,23286,13990
16K669,2017,19564,15265
16K688,2013,22857,5277
16K688,2014,18873,5438
16K688,2015,19910,4828
16K688,2016,16780,4330
16K688,2017,13734,3913
16K765,2015,17395,2973
16K765,2016,27664,7157
16K765,2017,32898,9261
16K959,2013,13808,12197
16K959,2014,13111,11718
16K959,2015,12727,8359
16K959,2016,13300,7130
16K959,2017,8950,6332
17K061,2013,0,3
17K061,2015,4,18
17K122,2013,34593,2515
17K122,2014,49135,5380
17K122,2015,66655,5661
17K122,2016,79173,6260
17K122,2017,84279,6847
17K382,2013,53007,10610
17K382,2014,46968,14613
17K382,2015,48468,10214
17K382,2016,39503,10337
17K382,2017,36059,7145
17K408,2013,41727,9336
17K408,2014,39053,10868
17K408,2015,38517,8162
17K408,2016,27070,7247
17K408,2017,24331,5300
17K467,2013,14234,10707
17K467,2014,14325,12428
17K467,2015,10465,14615
17K467,2016,9568,14103
17K467,2017,6454,13854
17K489,2013,13634,7898
17K489,2014,12430,7602
17K489,2015,11152,6605
17K489,2016,10545,6447
17K489,2017,8846,5651
17K524,2013,57773,7688
17K524,2014,56315,9867
17K524,2015,56519,8395
17K524,2016,55115,7662
17K524,2017,58168,7682
17K528,2013,42929,6178
17K528,2014,37714,5584
17K528,2015,36111,5215
17K528,2016,33014,4560
17K528,2017,30021,3442
17K531,2013,39778,2885
17K531,2014,41681,2799
17K531,2015,45241,4285
17K531,2016,43933,5248
17K531,2017,41495,3586
17K533,2013,35572,8176
17K533,2014,34403,8788
17K533,2015,34836,8788
17K533,2016,29898,9073
17K537,2013,52214,8633
17K537,2014,51474,5205
17K537,2015,56602,7275
17K537,2016,55802,8149
17K537,2017,60725,8555
17K539,2013,57365,9238
17K539,2014,61473,9906
17K539,2015,62614,9790
17K539,2016,57514,10773
17K539,2017,50471,9696
17K543,2013,49361,2443
17K543,2014,52702,2664
17K543,2015,51778,2466
17K543,2016,52415,2224
17K543,2017,54583,2073
17K544,2013,25632,6761
17K544,2014,10016,3156
17K546,2013,64774,5172
17K546,2014,66435,5266
17K546,2015,69800,5710
17K546,2016,70577,5207
17K546,2017,68297,4820
17K547,2013,69457,7445
17K547,2014,70707,7184
17K547,2015,69167,6853
17K547,2016,62259,6942
17K547,2017,55480,6094
17K548,2013,54787,7534
17K548,2014,56622,7151
17K548,2015,56482,7211
17K548,2016,48274,7861
17K548,2017,41811,8467
17K568,2013,19092,7325
17K568,2014,22665,7520
17K568,2015,21611,7544
17K568,2016,17854,8923
17K568,2017,14553,7339
17K590,2013,140953,10749
17K590,2014,147291,13817
17K590,2015,153062,9093
17K590,2016,137456,17723
17K590,2017,132735,15809
17K600,2013,234633,24440
17K600,2014,218142,31203
17K600,2015,215080,29276
17K600,2016,193768,21673
17K600,2017,175226,22553
17K625,2013,15164,6440
17K745,2013,14471,1353
17K745,2014,27606,1703
17K745,2015,40356,2646
17K745,2016,53269,4347
17K745,2017,54456,4227
17K751,2013,32234,5124
17K751,2014,43559,8703
17K751,2015,51810,9607
17K751,2016,50106,10000
17K751,2017,49911,10598
18K285,2015,1,4
18K563,2013,61176,7083
18K563,2014,75876,8492
18K563,2015,86937,7766
18K563,2016,93368,8694
18K563,2017,105233,10520
18K566,2013,40298,8123
18K566,2014,40126,7496
18K566,2015,41484,3869
18K566,2016,32977,4120
18K566,2017,31873,3358
18K567,2013,52060,8568
18K567,2014,55144,9651
18K567,2015,54424,9804
18K567,2016,47829,11132
18K567,2017,49283,10631
18K569,2013,40224,6033
18K569,2014,42192,6095
18K569,2015,51738,5152
18K569,2016,53032,5786
18K569,2017,53770,6742
18K576,2013,46416,5743
18K576,2014,47145,6223
18K576,2015,48544,5011
18K576,2016,47815,5144
18K576,2017,46561,6487
18K578,2013,20920,9630
18K578,2014,18751,9216
18K578,2015,19765,9537
18K578,2016,20884,12805
18K578,2017,17014,10161
18K589,2013,37067,7022
18K589,2014,37927,8203
18K589,2015,36359,6751
18K589,2016,31661,5492
18K617,2013,43259,9102
18K617,2014,42498,7366
18K617,2015,43560,6690
18K617,2016,41842,6497
18K617,2017,39736,6248
18K629,2013,41858,7802
18K629,2014,42507,9167
18K629,2015,48895,9576
18K629,2016,50341,7074
18K629,2017,47198,7341
18K633,2013,69600,5168
18K633,2014,65949,6196
18K633,2015,65757,5906
18K633,2016,64145,5633
18K633,2017,62486,6543
18K635,2013,16836,11015
18K635,2014,15097,11275
18K635,2015,17396,11651
18K635,2016,16034,13274
18K635,2017,18995,12858
18K637,2013,38712,8376
18K637,2014,38603,7059
18K637,2015,41841,7599
18K637,2016,40265,8452
18K637,2017,36145,7834
18K642,2013,40461,7619
18K642,2014,42283,7735
18K642,2015,41721,8199
18K642,2016,38540,9399
18K642,2017,38742,9388
18K673,2013,16776,8280
18K673,2014,20560,8382
18K673,2015,19514,8633
18K673,2016,20335,7179
18K673,2017,21001,8500
18K922,2013,13245,8405
18K922,2014,11537,8363
18K922,2015,8094,6734
18K922,2016,7361,7553
18K922,2017,6278,9129
19K218,2014,0,31
19K302,2014,12,9
19K404,2013,52607,9293
19K404,2014,60859,8382
19K404,2015,57328,7255
19K404,2016,52696,6327
19K404,2017,51383,7092
19K409,2013,41111,4522
19K409,2014,41785,4609
19K409,2015,41077,5599
19K409,2016,40188,4622
19K409,2017,40013,5371
19K422,2016,12366,1219
19K422,2017,25432,2315
19K431,2013,14690,11260
19K431,2014,15654,13632
19K431,2015,11798,13339
19K431,2016,10257,13912
19K431,2017,7037,12265
19K501,2013,16103,9932
19K501,2014,13321,11294
19K501,2015,9978,10792
19K501,2016,11660,10183
19K501,2017,9968,8369
19K502,2013,44487,10622
19K502,2014,38740,8867
19K502,2015,42555,10219
19K502,2016,42655,9737
19K502,2017,41798,10758
19K504,2013,44722,13476
19K504,2014,42724,14246
19K504,2015,39366,12910
19K504,2016,33291,12884
19K504,2017,31500,11260
19K507,2013,56266,14309
19K507,2014,56179,13190
19K507,2015,53600,12399
19K507,2016,58807,11189
19K507,2017,64762,10461
19K510,2013,44725,12793
19K510,2014,40536,9856
19K510,2015,36552,8452
19K510,2016,33168,7045
19K510,2017,32026,7477
19K583,2013,44305,14416
19K583,2014,38395,12125
19K583,2015,33355,6000
19K583,2016,29526,3554
19K583,2017,30865,3311
19K615,2013,170610,23355
19K615,2014,160935,23972
19K615,2015,154774,26128
19K615,2016,135409,23622
19K615,2017,110049,21161
19K618,2013,54226,11071
19K618,2014,54588,14083
19K618,2015,56123,12095
19K618,2016,56164,9130
19K618,2017,55453,7863
19K639,2013,43298,16708
19K639,2014,40545,16711
19K639,2015,40690,14583
19K639,2016,39718,12891
19K639,2017,41743,10883
19K659,2013,54671,12351
19K659,2014,47416,13351
19K659,2015,42745,11815
19K659,2016,31103,6281
19K659,2017,29618,3816
19K660,2013,56499,15543
19K660,2014,55942,16676
19K660,2015,59639,21803
19K660,2016,57710,19840
19K660,2017,52805,16451
19K683,2013,44568,8424
19K683,2014,42675,8387
19K683,2015,42982,8220
19K683,2016,41431,8835
19K683,2017,42032,8292
19K764,2015,10434,1310
19K764,2016,22212,3330
19K764,2017,32327,4799
20K445,2013,431270,98963
20K445,2014,454088,79984
20K445,2015,506372,67276
20K445,2016,497342,85124
20K445,2017,505796,76685
20K485,2013,190357,17700
20K485,2014,196695,15853
20K485,2015,206120,14801
